Transaction ID,Transaction Date,Transaction TypeID,Transaction Amount,New Balance,Employee ID,Account ID,Customer ID,Login ID
3202,22/05/2018,14,128756,2772395150,67012,3.07644E+11,5499,33908854
3203,03/09/2018,12,694266,1127784806,12612,73405946665,4908,86360722
3204,12/12/2020,8,817001,2301834607,45039,83111095152,3292,23347690
3205,25/09/2018,14,339026,3891241459,68842,4.11122E+11,3561,4406914
3206,27/09/2015,3,898071,4179088383,52985,8.6807E+11,4824,27116
3207,20/09/2018,11,136154,4248715561,80539,2.91115E+11,4721,11287722
3208,02/07/2017,5,555751,2920171616,34390,4.79543E+11,1950,631221
3209,06/01/2015,3,833546,3911469641,53577,5.12827E+11,5962,39808276
3210,24/06/2015,8,780714,821421438,42281,8.81358E+11,860,16753263
3211,13/08/2020,7,254250,3508738237,92458,8.43118E+11,4956,35400115
3212,14/10/2015,2,854385,4237287572,23709,7.74178E+11,1610,45259968
3213,17/05/2019,9,86054,794263341,75416,44156102875,240,16666474
3214,01/01/2017,11,321506,2118154011,27795,1.09945E+11,3571,77568876
3215,24/06/2018,13,760712,3590448144,28511,3.72452E+11,2091,79258804
3216,28/09/2017,10,921826,3656257744,70416,8.98853E+11,2200,27025313
3217,03/10/2015,12,300306,1205787204,77698,8.68893E+11,3163,73588735
3218,12/08/2017,2,691729,3455515198,93045,8.08869E+11,2771,40870880
3219,05/07/2018,1,990089,1003420875,83744,6.09644E+11,4877,98130825
3220,06/05/2018,12,167390,1079366771,64800,9.47979E+11,165,55670078
3221,02/06/2019,5,764922,2449040674,39221,9.46872E+11,1508,79632666
3222,25/12/2017,13,498586,3894261743,56989,2.49665E+11,3869,42563903
3223,09/02/2018,7,544950,3062727414,10551,3.29573E+11,5327,84085112
3224,13/06/2015,10,179993,4124155784,53151,5.78462E+11,381,37385946
3225,25/10/2020,3,110275,1474257419,73059,1.47125E+11,5353,76833969
3226,28/05/2016,3,486295,4064899196,45031,6.30163E+11,4216,22410636
3227,17/12/2017,7,166976,2854602014,20822,1.03016E+11,2520,75370138
3228,25/09/2018,11,376191,1513984482,12163,3.16525E+11,3909,81782622
3229,12/04/2019,3,30962,4101377255,47949,8.32655E+11,5328,24951295
3230,25/12/2020,12,927529,1117163056,62958,5.29868E+11,2049,99692385
3231,08/02/2019,10,108180,1329398444,82399,9.46153E+11,1426,90204471
3232,08/02/2015,3,538925,2746329601,18515,6.71082E+11,3793,4800081
3233,27/05/2019,13,5392,3414988556,88392,1.88222E+11,3851,97387591
3234,09/09/2019,6,644508,3526954022,67590,6.45423E+11,1087,28835073
3235,17/01/2019,5,568068,1439915052,61363,79171888854,4982,99099050
3236,22/04/2020,8,152550,3061247243,86801,8.39651E+11,1587,16742693
3237,06/04/2016,9,58655,4965331554,67286,9.26769E+11,2182,94718643
3238,16/08/2019,7,77342,1493165033,59186,8.41652E+11,5676,4985007
3239,08/07/2015,6,362511,4483534973,52978,5.09551E+11,5951,35342708
3240,26/10/2019,8,177176,3893181295,26653,6.38225E+11,980,50084903
3241,22/03/2018,7,643194,3454277121,78845,8.36168E+11,3562,38188606
3242,08/08/2019,13,952301,4680205396,61075,7.49702E+11,5229,15584907
3243,03/05/2018,10,576382,3000910539,65661,4.98812E+11,2007,23423863
3244,25/07/2015,12,468705,2907636977,80183,9.75741E+11,3276,82029920
3245,23/04/2018,5,543056,1806505291,54495,6.88242E+11,3963,93874821
3246,13/03/2017,9,899634,3049005324,50521,25247294233,3294,94713305
3247,09/07/2016,11,704747,3856105790,98869,97596103094,5794,42958699
3248,06/07/2016,11,914579,1729158911,75387,2.94478E+11,5439,33373178
3249,24/10/2020,3,796889,2202695719,23179,4.1405E+11,1869,17722306
3250,09/11/2020,3,510163,592576962,24346,1.93303E+11,5668,5049879
3251,29/12/2017,14,938428,4896135740,97004,8.53858E+11,5152,4825764
3252,28/07/2016,6,147984,889357678,65804,1.37092E+11,508,17788870
3253,13/04/2019,11,891445,945507260,90575,6.59272E+11,2434,19979778
3254,28/09/2016,8,156704,1619141278,20342,5.62319E+11,167,76898357
3255,30/07/2018,6,188776,470274873,10978,7.85772E+11,1862,65498430
3256,29/08/2020,1,609166,1314385522,93564,4.35866E+11,4604,94419210
3257,03/09/2015,10,606062,3070347212,19473,1.14483E+11,670,66008966
3258,28/01/2020,3,602313,980861669,54346,9.54753E+11,5551,43611471
3259,07/12/2020,9,957706,2287053516,22802,1.84112E+11,2514,96231092
3260,30/01/2017,8,796865,2542214739,28459,3.4719E+11,3514,96203435
3261,21/03/2016,8,550038,4075190361,41786,7.93477E+11,4242,49872702
3262,23/10/2016,8,67200,4796734812,88763,1.89971E+11,5226,95733150
3263,18/07/2017,9,513297,473700469,35667,8.89383E+11,52,98527072
3264,11/04/2016,12,65833,214458882,68633,1.05097E+11,5390,79863182
3265,05/08/2017,8,134492,2834796405,50083,2.38797E+11,1460,63625496
3266,19/12/2015,14,806180,4050634630,47336,5.44889E+11,483,32375779
3267,21/04/2015,14,71897,1353794896,17842,23144219517,5192,40864687
3268,14/01/2020,3,751178,487316349,52454,4.47477E+11,1003,3840002
3269,16/08/2018,11,912549,1755738665,89023,7.72574E+11,1519,31145299
3270,18/12/2020,11,682470,3791298036,94630,2.2717E+11,3302,29346829
3271,23/07/2017,14,129166,1436849246,67699,86992280939,2170,44364051
3272,15/08/2015,14,396521,4486634361,43806,8.51894E+11,876,87050953
3273,11/05/2015,14,845079,2119243311,71867,2.38246E+11,2367,99865105
3274,09/08/2019,10,270899,4192874986,83816,1.23434E+11,5865,74304914
3275,26/05/2020,9,915253,3731908498,14816,9.59776E+11,3794,9574679
3276,05/01/2019,2,383494,1979169125,13650,86170018657,2843,82269367
3277,05/01/2019,4,135317,5674607,51465,1.64064E+11,3138,2629105
3278,28/12/2015,14,107145,2531636794,42444,6.01698E+11,3780,17591523
3279,29/09/2016,12,311574,1286595397,61836,5.51868E+11,4588,30894680
3280,14/02/2015,5,525675,3225661858,40937,5.30716E+11,291,74803822
3281,14/12/2016,12,549604,441873307,81839,1.33571E+11,2884,47532804
3282,05/02/2019,7,553644,952958651,43834,6.30296E+11,563,15716969
3283,03/12/2016,5,553519,1133963267,73777,1.60628E+11,348,77262603
3284,19/06/2016,3,20896,3715506394,59021,9.4281E+11,1549,42256196
3285,28/09/2019,11,711127,119524092,35225,85436347326,4639,50268199
3286,11/07/2016,3,926130,1981538467,75005,5.97078E+11,3832,23007843
3287,02/08/2016,13,531215,4496368001,59154,5.5876E+11,2738,93545883
3288,10/03/2020,10,166575,2404519977,79048,9.40171E+11,5513,51554881
3289,14/04/2015,11,518202,78179789,94467,6.11391E+11,4309,33817468
3290,18/11/2018,3,942294,1298776967,53253,5.5311E+11,2641,99074878
3291,28/11/2020,13,821961,1211007849,62480,8.49045E+11,4871,15505703
3292,06/10/2018,8,602491,1310492602,90832,6.49356E+11,3375,50403480
3293,04/06/2019,6,69971,3088484692,40709,4.43417E+11,2075,79450183
3294,02/12/2020,11,370869,1447511791,74431,9.72764E+11,5,63209514
3295,11/02/2016,14,766584,4330902949,24765,6.35201E+11,2906,35451828
3296,02/09/2019,2,603503,4933184126,18041,3.83206E+11,2584,1632875
3297,19/09/2018,2,792383,4526325285,39025,5790233064,68,12391107
3298,02/10/2016,9,948786,4231721509,41790,1.42891E+11,4645,52515433
3299,17/02/2015,2,296165,570508706,74616,7.12644E+11,1349,9782389
3300,25/10/2018,14,850350,2621806659,76241,7.3495E+11,4159,91181340
3301,17/03/2016,13,394174,408176435,59740,7.30748E+11,1117,16991089
3302,02/04/2019,10,742452,254541684,35109,3.4418E+11,3166,27209798
3303,06/04/2016,13,66885,4852629398,64334,9.36606E+11,4725,54407662
3304,13/01/2018,7,352855,1047190385,68817,4.61479E+11,2058,12858437
3305,02/05/2015,1,624069,426755076,67179,1.24798E+11,771,50220566
3306,26/10/2017,11,842530,4444459240,90144,53467445449,4345,45530138
3307,10/03/2020,10,801489,4874301374,22529,9.20968E+11,4394,58366148
3308,20/02/2017,9,264666,1866797773,88075,1.51962E+11,2009,22461419
3309,20/09/2017,3,23868,3179398605,93819,90114898396,2408,20865195
3310,09/06/2019,4,41994,14869434,43304,8.28822E+11,1598,69225039
3311,27/11/2015,13,450454,939864178,17913,6.02831E+11,3450,51845174
3312,14/08/2018,11,789841,4419850726,75901,4.03744E+11,2249,61466331
3313,03/08/2016,7,533892,4398225986,99319,5.88957E+11,1935,73669092
3314,19/01/2015,14,563749,2957543592,96582,9.02503E+11,344,41293427
3315,10/09/2017,1,675034,4698998644,45523,9.68652E+11,1306,77115969
3316,21/07/2017,6,274608,608781499,82356,4.69893E+11,3324,88028552
3317,03/08/2018,12,222615,348885203,58923,9.4945E+11,70,10081621
3318,24/02/2017,14,242388,3528827419,43380,39019452361,517,65275615
3319,08/04/2017,11,571637,3540103428,24271,8.98583E+11,5149,89648362
3320,24/01/2020,8,377383,281280952,20766,7.5827E+11,4526,51965829
3321,15/03/2017,11,436989,4875589520,20414,4.87465E+11,533,34900886
3322,18/10/2018,10,420254,76539321,58057,9.56077E+11,4197,18692542
3323,16/07/2018,9,402544,3761817137,10678,6.64962E+11,1297,80186457
3324,14/07/2017,9,983971,2976568904,16692,8.39927E+11,3417,3178023
3325,09/04/2020,7,246399,186392112,86349,2.77354E+11,5887,17077583
3326,18/12/2020,11,716269,3104966899,12287,8.56835E+11,1751,67293934
3327,31/12/2017,5,242340,1197445135,58073,24730335224,2628,31930162
3328,29/11/2019,13,99750,410983823,65189,8.28272E+11,5533,18523954
3329,04/10/2017,1,348162,1799451240,14097,9.12576E+11,2798,72393133
3330,24/12/2018,1,499548,1337501239,81624,1.88143E+11,856,10502247
3331,04/10/2015,6,325329,3752649039,40899,8.09534E+11,5286,26887238
3332,16/07/2018,13,97809,3895618837,66459,7.96076E+11,3462,20188026
3333,30/10/2017,8,750025,4383276197,94833,6.78409E+11,5297,64835369
3334,08/04/2015,12,612527,286238384,47544,9.62187E+11,3291,71837247
3335,17/07/2015,14,170064,3561915611,41887,5.291E+11,153,72950372
3336,03/02/2019,8,989049,492464129,60478,2.08388E+11,2432,12926154
3337,13/08/2018,10,813302,3652406,93605,6.62023E+11,1419,57013627
3338,16/05/2016,1,967978,1374329060,79794,8.88143E+11,1363,69240414
3339,20/09/2015,13,865076,2802036788,84736,7.41387E+11,941,75418716
3340,07/05/2020,7,757701,1219038913,10162,2.77906E+11,1732,84771636
3341,21/10/2015,9,84083,4155299303,23774,4.2759E+11,3484,73710984
3342,14/06/2020,5,864549,4670479922,91937,9.91376E+11,3058,1967583
3343,17/03/2015,2,152451,4869014814,23374,2.95718E+11,2590,85987797
3344,19/06/2020,9,33083,1455591815,21668,8.89383E+11,52,98527072
3345,11/06/2019,2,472968,3501289124,68810,2.70059E+11,635,55808561
3346,30/10/2020,4,619906,4772922522,17247,6.02831E+11,3450,51845174
3347,30/08/2020,4,237797,2017581437,90143,7.19489E+11,4527,74564982
3348,27/10/2020,6,977704,4842706494,68343,1.46706E+11,2877,20176745
3349,11/08/2020,6,492189,1306435996,94450,1.35448E+11,1425,39808842
3350,20/08/2017,9,266650,1354158248,55681,1.96717E+11,4966,98555818
3351,15/02/2020,11,95861,14879549,53109,6.09671E+11,2323,55428916
3352,04/09/2016,10,814365,1676267025,98492,9.24153E+11,3206,14982326
3353,05/12/2019,2,477524,2417444937,65251,7.46029E+11,701,47622449
3354,23/02/2015,10,600596,451989853,89805,5.52225E+11,5797,63129632
3355,15/05/2016,11,941809,1520681424,13624,7.48451E+11,141,13051444
3356,08/09/2019,1,756542,4558462839,44753,9.02215E+11,3438,2486215
3357,26/03/2015,8,455755,2959971520,73590,6.18298E+11,1699,36460885
3358,28/06/2017,7,868508,1761988430,34165,4.25227E+11,3593,27328117
3359,14/01/2018,3,260445,1607282489,34201,9.0186E+11,553,83874878
3360,20/09/2017,14,622915,3427496168,49544,48974191199,290,85381771
3361,20/06/2016,11,766768,4102648746,32353,8.17532E+11,2972,64011080
3362,29/04/2018,2,437166,4574002249,32344,5.34461E+11,3323,62171491
3363,04/08/2016,9,419457,1949574803,23842,9.54404E+11,1103,34934061
3364,05/01/2020,1,455836,2377926982,54786,7.15859E+11,4210,82955299
3365,13/05/2018,1,286917,1761348514,61084,5.35982E+11,3831,39874029
3366,16/02/2018,8,379034,4353421136,93016,5.88957E+11,1935,73669092
3367,10/03/2020,1,566563,4883459141,20511,3.42736E+11,5966,28831458
3368,17/10/2015,4,948231,538590844,84854,4.11361E+11,1793,10462140
3369,04/06/2017,7,360315,3400496303,63436,9.79272E+11,5848,67194417
3370,30/03/2015,11,532503,518062892,40988,8.34238E+11,3870,90587019
3371,26/05/2016,4,247013,488766857,42281,7.86206E+11,3215,43674899
3372,28/07/2020,7,21576,154355007,39509,7.60701E+11,4354,69471106
3373,13/12/2015,9,973520,2517573577,12082,4.65723E+11,2827,94322188
3374,21/06/2019,4,626921,717202664,67187,2.25624E+11,4593,61394947
3375,16/02/2018,5,379661,2776681451,18450,9.60879E+11,1948,81779070
3376,18/06/2016,4,209628,4105392601,49899,5.39984E+11,5423,5167314
3377,03/01/2015,13,191070,2874225255,87458,27759961137,229,6295666
3378,25/04/2017,9,344499,846033621,78230,9.36218E+11,2556,94050569
3379,13/09/2016,9,255785,3257632982,40372,3.70222E+11,2405,69785528
3380,30/01/2019,5,14951,4478446860,79491,1.33203E+11,3043,43621069
3381,08/04/2020,12,791196,2292640209,74024,5.41264E+11,2093,71306472
3382,02/08/2017,5,676597,3282154917,76084,37431532986,3956,56669438
3383,15/10/2018,10,792402,4699452841,63402,6.52054E+11,3059,58758188
3384,05/01/2020,11,989894,139983444,25539,9.94103E+11,5722,95965724
3385,23/07/2015,8,851094,4193974743,74282,5.8682E+11,3360,92251871
3386,22/10/2019,4,25312,847627206,15223,3.77577E+11,957,41618231
3387,31/08/2017,13,279834,1011563544,63668,8.83649E+11,2183,7752530
3388,20/04/2016,1,353480,1125187714,50406,9.76308E+11,3960,41109142
3389,29/05/2019,10,574584,3983369503,89605,5.15335E+11,4371,27985840
3390,25/08/2018,1,609391,1531752910,49552,8.32219E+11,531,46995092
3391,02/08/2016,14,65038,1947921628,88155,7.72574E+11,1519,31145299
3392,25/07/2018,10,190245,361146426,16991,7.91831E+11,720,8573590
3393,08/10/2019,8,475664,374320873,84503,4456309889,1376,2305938
3394,28/08/2015,10,941353,4236419404,91381,1.24824E+11,507,20584572
3395,09/11/2019,6,861663,3539608627,39547,5.33154E+11,3544,57500808
3396,16/03/2019,6,454549,3009808358,45854,88540433701,4764,93479466
3397,20/02/2017,3,28024,3973409258,34862,1.06357E+11,2559,49311359
3398,08/01/2017,4,75151,2116470168,39910,6526734776,3293,35991821
3399,24/05/2016,8,780642,2316630823,69275,1.47173E+11,374,93319267
3400,30/07/2017,3,910967,502941060,26641,3.51584E+11,2318,80514377
3401,19/11/2015,6,118950,323178366,99353,4.97712E+11,4940,85913208
3402,31/07/2016,10,312258,3350019598,18523,23854548388,2595,84023558
3403,23/11/2018,3,921407,2172507658,30332,3.69619E+11,549,44425026
3404,22/03/2016,1,478380,2241416499,45959,1.882E+11,2452,93842492
3405,06/04/2019,5,157313,4899676632,83056,4.31558E+11,5918,87778469
3406,11/08/2020,11,775217,4556533991,64437,2.89249E+11,5316,30818596
3407,25/05/2019,2,593667,3408986697,59472,5.11852E+11,5385,90365756
3408,10/09/2020,12,794198,4164453115,96797,4.64819E+11,2487,73793574
3409,13/02/2019,9,758633,3037556585,68747,5.58386E+11,1906,89481700
3410,18/08/2018,8,455437,2288094034,71961,5.37836E+11,3161,61867335
3411,06/04/2020,6,560594,3334398267,83155,5.17869E+11,271,21714087
3412,31/07/2015,10,700327,3564923914,37915,5.93346E+11,4094,47759892
3413,10/07/2017,8,476974,903230144,71028,7.21396E+11,1757,83963294
3414,23/11/2018,1,279632,3428295066,90136,5.8945E+11,5707,2951413
3415,10/02/2015,6,268816,3951463881,32987,70801320679,5901,79181967
3416,29/08/2019,3,334706,3203450307,78648,1.65105E+11,4720,34419086
3417,18/04/2016,13,425893,3886527532,15010,8.03499E+11,1789,12895590
3418,17/12/2020,3,531749,3948347477,64197,3.03162E+11,4939,99494346
3419,21/12/2018,4,567205,1071296526,73400,1.63468E+11,948,71197541
3420,16/07/2016,8,338943,2438258515,49737,83840004699,422,45454983
3421,10/10/2017,6,427797,3277378447,94299,1.4337E+11,854,56572789
3422,05/07/2018,14,630957,1630216424,68057,5.589E+11,1365,21963001
3423,01/03/2019,1,645021,3154037898,32396,76641546129,5396,20978893
3424,18/01/2016,12,927653,219486762,81953,1.18275E+11,2138,40288838
3425,11/11/2019,12,77431,3007182056,47369,2.76606E+11,3698,22575351
3426,29/04/2017,6,497854,3949522477,69568,90567158602,5876,91729146
3427,28/07/2016,4,496781,169242401,74242,5.97546E+11,5731,35246285
3428,04/12/2020,9,755268,4582500512,82242,2.5413E+11,285,37994344
3429,15/11/2018,10,81413,4371306623,45929,52907565962,3007,44624140
3430,23/05/2019,9,57922,1551553711,53856,8.95536E+11,4188,54990028
3431,02/12/2018,4,455154,3706051820,22881,80886027544,3743,26030113
3432,29/07/2020,4,904475,2722617114,52510,4.96123E+11,2537,54765977
3433,30/09/2017,8,97271,2849262593,98534,7.80512E+11,5984,23107692
3434,12/05/2020,2,897082,4532561714,17662,8.64232E+11,4082,30521478
3435,21/01/2019,11,912357,759464236,90908,2.31965E+11,802,68034906
3436,19/04/2015,14,759630,3999869763,95166,5.14457E+11,2847,38052518
3437,29/11/2017,12,665469,931833901,12801,6.92334E+11,425,42731500
3438,25/09/2018,1,87670,3124931880,96623,5.39984E+11,5423,5167314
3439,16/02/2017,9,783791,2641136556,13359,3.96951E+11,3287,71726455
3440,23/08/2019,1,713099,782626971,19178,8.9638E+11,2381,55951616
3441,03/02/2017,13,817912,246846432,71611,8.73821E+11,1423,40562022
3442,26/04/2016,1,491262,2055574365,90263,7.42013E+11,5764,57577570
3443,19/10/2020,7,720681,2257127547,89772,6.2559E+11,4528,53385193
3444,03/12/2017,12,277052,1227217175,14631,9.3002E+11,2428,10884347
3445,06/10/2016,2,54537,4117459315,79590,8.84959E+11,4774,64317090
3446,06/10/2019,7,998774,1137945584,16692,8.19858E+11,3079,46702425
3447,21/06/2016,5,306176,1398488111,74261,2.69147E+11,5937,13803455
3448,28/04/2019,1,331134,1467904707,35262,3.5376E+11,44,79467975
3449,22/05/2017,3,341994,3170112063,54321,2.64204E+11,5642,53241663
3450,27/04/2020,9,191882,242169354,93088,80415989357,5629,32057813
3451,23/07/2020,2,672661,843251217,59546,4.01842E+11,5302,41560062
3452,15/09/2016,8,545456,4575329172,58366,3.98198E+11,1930,38821132
3453,16/08/2020,13,561533,1902353940,83752,7.09288E+11,5362,29748632
3454,04/08/2016,8,531246,3690023123,77353,3.36651E+11,1800,93382140
3455,07/10/2016,10,285571,2709990280,83731,8.50356E+11,1807,83622122
3456,30/08/2017,7,176825,3207817838,29181,9.9201E+11,5389,93454193
3457,20/10/2018,8,459784,2773845503,95922,2.78577E+11,1774,69015744
3458,06/10/2018,5,705076,4099367768,74722,2.11474E+11,487,22164216
3459,13/04/2020,8,539256,995108720,18334,6.58395E+11,4186,15045566
3460,08/11/2016,13,472849,3074801437,51714,6.25557E+11,564,58944211
3461,15/01/2018,10,757104,3362675362,68369,7.57918E+11,4378,61266595
3462,25/03/2019,9,349979,3060709703,27227,8.5096E+11,4776,35003490
3463,30/03/2017,10,958538,2249738072,51818,8.80546E+11,5191,71864446
3464,19/08/2017,10,630932,4361958403,58348,4.39699E+11,2585,7542798
3465,04/06/2015,5,720157,4002253783,36485,6.00468E+11,5352,27724128
3466,20/12/2017,7,989861,512655456,33446,3.44982E+11,94,78381113
3467,09/04/2017,7,301498,2967641327,99401,6.26872E+11,354,76759077
3468,24/08/2018,10,31829,2309604598,10935,6.28663E+11,1558,66382343
3469,08/01/2015,6,224870,2004448965,91978,7.54422E+11,3393,3487275
3470,18/12/2016,5,659831,4138581197,61269,3.6122E+11,5315,79092855
3471,22/10/2020,5,992568,854041843,11907,9.81614E+11,5228,92792597
3472,19/06/2015,12,116137,3253602449,67680,5.99935E+11,2222,14526085
3473,11/03/2017,9,334505,2824827611,96405,6.99311E+11,1171,24015013
3474,29/05/2017,2,849045,396493284,61976,1.9981E+11,4155,87922947
3475,10/10/2019,8,150180,4895931263,36115,4.57473E+11,995,8908131
3476,12/10/2015,9,434157,1078237943,43806,6.59775E+11,4568,65654310
3477,18/03/2016,6,536625,1438631423,31912,1.41811E+11,4827,12853656
3478,13/05/2020,14,334150,4498538257,93316,59828207073,4572,42603033
3479,16/03/2019,1,17383,4705622391,89731,6.42195E+11,126,15592379
3480,10/04/2020,4,23201,464783961,13920,6.2538E+11,2523,67404632
3481,02/08/2017,13,798284,2078240449,99255,9.6206E+11,3173,52271430
3482,31/03/2020,12,857224,4095988492,56922,1.51048E+11,2196,84916710
3483,07/12/2020,10,570236,1964276024,52932,5.18276E+11,1645,8726283
3484,06/06/2017,14,664321,4100518051,17340,8.95758E+11,2662,44481922
3485,31/01/2018,11,442221,846736593,76294,5.97546E+11,5731,35246285
